Instrument,Price To Book Value Per Share (Daily Time Series Ratio),Date
MKS.L,1.21458738,2023-06-04
MKS.L,1.316131693,2023-06-11
MKS.L,1.33116321,2023-06-18
MKS.L,1.294108772,2023-06-25
MKS.L,1.347243438,2023-07-02
MKS.L,1.338853754,2023-07-09
MKS.L,1.362624526,2023-07-16
MKS.L,1.428343718,2023-07-23
MKS.L,1.439529963,2023-07-30
MKS.L,1.442326525,2023-08-06
MKS.L,1.414360911,2023-08-13
MKS.L,1.545100155,2023-08-20
MKS.L,1.517833682,2023-08-27
MKS.L,1.59543826,2023-09-03
MKS.L,1.551392418,2023-09-10
MKS.L,1.53601133046749,2023-09-17
MKS.L,1.65626346922052,2023-09-24
MKS.L,1.65416604819576,2023-10-01
MKS.L,1.61081934701734,2023-10-08
MKS.L,1.50594829577923,2023-10-15
MKS.L,1.49825775202177,2023-10-22
MKS.L,1.49965603270495,2023-10-29
MKS.L,1.55558726003194,2023-11-05
MKS.L,1.79311801625561,2023-11-12
MKS.L,1.85788567187523,2023-11-19
MKS.L,1.81058345147888,2023-11-26
MKS.L,1.85133613366651,2023-12-03
MKS.L,1.89354426878941,2023-12-10
MKS.L,1.90300471286868,2023-12-17
MKS.L,1.97941599197048,2023-12-24
MKS.L,1.98232689784102,2023-12-31
MKS.L,2.06819862102209,2024-01-07
MKS.L,1.90664334520686,2024-01-14
MKS.L,1.82295480142869,2024-01-21
MKS.L,1.86225203068105,2024-01-28
MKS.L,1.75309306053562,2024-02-04
MKS.L,1.73053354003889,2024-02-11
MKS.L,1.72471172829781,2024-02-18
MKS.L,1.75382078700325,2024-02-25
MKS.L,1.70579084013926,2024-03-03
MKS.L,1.76691986342071,2024-03-10
MKS.L,1.78947938391743,2024-03-17
MKS.L,1.82295480142869,2024-03-24
MKS.L,1.92920286570358,2024-03-31
MKS.L,1.90082153346577,2024-04-07
MKS.L,1.85861339834287,2024-04-14
MKS.L,1.78875165744979,2024-04-21
MKS.L,1.90300471286868,2024-04-28
MKS.L,1.87971746590432,2024-05-05
MKS.L,1.98378235077629,2024-05-12
MKS.L,2.01361913594938,2024-05-19
MKS.L,2.17735759116752,2024-05-26
MKS.L,2.19773393226134,2024-06-02
MKS.L,2.22902675587274,2024-06-09
MKS.L,2.12885387547626,2024-06-16
MKS.L,2.14759124878783,2024-06-23
MKS.L,2.06471440529434,2024-06-30
MKS.L,2.12957454368055,2024-07-07
MKS.L,2.23118876048561,2024-07-14
MKS.L,2.30469691732331,2024-07-21
MKS.L,2.3472163413765,2024-07-28
MKS.L,2.28523887580745,2024-08-04
MKS.L,2.2974902352804,2024-08-11
MKS.L,2.3717190603224,2024-08-18
MKS.L,2.42721051205282,2024-08-25
MKS.L,2.46612659508455,2024-09-01
MKS.L,2.50576334632057,2024-09-08
MKS.L,2.53098673347076,2024-09-15
MKS.L,2.66286901485605,2024-09-22
MKS.L,2.70971244813498,2024-09-29
MKS.L,2.66431035126463,2024-10-06
MKS.L,2.73925984451092,2024-10-13
MKS.L,2.78105860035981,2024-10-20
MKS.L,2.72628781683368,2024-10-27
MKS.L,2.74430452194096,2024-11-03
MKS.L,2.53011535041733,2024-11-10
MKS.L,2.48755266227947,2024-11-17
MKS.L,2.5605172705158,2024-11-24
MKS.L,2.58551440481899,2024-12-01
MKS.L,2.64631824501593,2024-12-08
MKS.L,2.68685413848056,2024-12-15
MKS.L,2.56321966341344,2024-12-22
MKS.L,2.55578808294493,2024-12-29
MKS.L,2.63821106632301,2025-01-05
MKS.L,2.26325405177518,2025-01-12
MKS.L,2.25987606065313,2025-01-19
MKS.L,2.17204829147976,2025-01-26
CCH.L,4.0903266,2022-01-02
CCH.L,4.205406547,2022-01-09
CCH.L,4.262230651,2022-01-16
CCH.L,4.181934981,2022-01-23
CCH.L,3.915867555,2022-01-30
CCH.L,3.940043014,2022-02-06
CCH.L,4.021366386,2022-02-13
CCH.L,3.91585243,2022-02-20
CCH.L,3.418581122,2022-02-27
CCH.L,2.564501172,2022-03-06
CCH.L,2.5904219,2022-03-13
CCH.L,2.734413103,2022-03-20
CCH.L,2.257498347,2022-03-27
CCH.L,2.18738089,2022-04-03
CCH.L,2.249380324,2022-04-10
CCH.L,2.244196376,2022-04-17
CCH.L,2.269732243,2022-04-24
CCH.L,2.294282327,2022-05-01
CCH.L,2.126488516,2022-05-08
CCH.L,2.444123986,2022-05-15
CCH.L,2.345697598,2022-05-22
CCH.L,2.425621285,2022-05-29
CCH.L,2.345791734,2022-06-05
CCH.L,2.349235847,2022-06-12
CCH.L,2.503417846,2022-06-19
CCH.L,2.477396737,2022-06-26
CCH.L,2.540422603,2022-07-03
CCH.L,2.562169031,2022-07-10
CCH.L,2.662801627,2022-07-17
CCH.L,2.686801981,2022-07-24
CCH.L,2.814418261,2022-07-31
CCH.L,2.660488548,2022-08-07
CCH.L,2.688880829,2022-08-14
CCH.L,2.778326138,2022-08-21
CCH.L,2.625925841,2022-08-28
CCH.L,2.565070616,2022-09-04
CCH.L,2.554444198,2022-09-11
CCH.L,2.460378624,2022-09-18
CCH.L,2.406407046,2022-09-25
CCH.L,2.425776247,2022-10-02
CCH.L,2.438976937,2022-10-09
CCH.L,2.56942046,2022-10-16
CCH.L,2.474972123,2022-10-23
CCH.L,2.427002648,2022-10-30
CCH.L,2.440915067,2022-11-06
CCH.L,2.597096436,2022-11-13
CCH.L,2.582547307,2022-11-20
CCH.L,2.674133337,2022-11-27
CCH.L,2.660485691,2022-12-04
CCH.L,2.604543106,2022-12-11
CCH.L,2.497745248,2022-12-18
CCH.L,2.491922083,2022-12-25
CCH.L,2.508007527,2023-01-01
CCH.L,2.527047494,2023-01-08
CCH.L,2.448753693,2023-01-15
CCH.L,2.460607758,2023-01-22
CCH.L,2.470889952,2023-01-29
CCH.L,2.497504017,2023-02-05
CCH.L,2.426245779,2023-02-12
CCH.L,2.670404906,2023-02-19
CCH.L,2.712900817,2023-02-26
CCH.L,2.772455048,2023-03-05
CCH.L,2.727402759,2023-03-12
CCH.L,2.71883009,2023-03-19
CCH.L,2.77102171,2023-03-26
CCH.L,2.813145862,2023-04-02
CCH.L,2.918099202,2023-04-09
CCH.L,2.921056577,2023-04-16
CCH.L,3.039751305,2023-04-23
CCH.L,3.089483861,2023-04-30
CCH.L,3.230350075,2023-05-07
CCH.L,3.285538758,2023-05-14
CCH.L,3.266459767,2023-05-21
CCH.L,3.11435924,2023-05-28
CCH.L,3.103297668,2023-06-04
CCH.L,3.054835907,2023-06-11
CCH.L,3.054278419,2023-06-18
CCH.L,3.052994944,2023-06-25
CCH.L,3.050649866,2023-07-02
CCH.L,3.101626923,2023-07-09
CCH.L,3.166913012,2023-07-16
CCH.L,3.078136072,2023-07-23
CCH.L,3.069305412,2023-07-30
CCH.L,2.936385013,2023-08-06
CCH.L,3.251101539,2023-08-13
CCH.L,3.291196721,2023-08-20
CCH.L,3.244120726,2023-08-27
CCH.L,3.226432748,2023-09-03
CCH.L,3.22246958584005,2023-09-10
CCH.L,3.25619587287513,2023-09-17
CCH.L,3.16107510617996,2023-09-24
CCH.L,3.18059887610377,2023-10-01
CCH.L,3.0150045340344,2023-10-08
CCH.L,2.99463783814826,2023-10-15
CCH.L,2.98116533810957,2023-10-22
CCH.L,2.95608789321708,2023-10-29
CCH.L,2.98998246861157,2023-11-05
CCH.L,2.92398369189089,2023-11-12
CCH.L,2.96422072444082,2023-11-19
CCH.L,3.07959787950969,2023-11-26
CCH.L,3.17275830510609,2023-12-03
CCH.L,3.2478108808161,2023-12-10
CCH.L,3.24690076153288,2023-12-17
CCH.L,3.23598516431229,2023-12-24
CCH.L,3.25833404264462,2023-12-31
CCH.L,3.28182985448732,2024-01-07
CCH.L,3.37413020632929,2024-01-14
CCH.L,3.33378722397673,2024-01-21
CCH.L,3.35961466608298,2024-01-28
CCH.L,3.35014218089065,2024-02-04
CCH.L,3.14272274108429,2024-02-11
CCH.L,3.52818959095348,2024-02-18
CCH.L,3.58384824271231,2024-02-25
CCH.L,3.52503363768569,2024-03-03
CCH.L,3.54418914789731,2024-03-10
CCH.L,3.55649392952066,2024-03-17
CCH.L,3.42975362971647,2024-03-24
CCH.L,3.47449965600592,2024-03-31
CCH.L,3.30937164351235,2024-04-07
CCH.L,3.34201887752894,2024-04-14
CCH.L,3.38318409571992,2024-04-21
CCH.L,3.56132085975955,2024-04-28
CCH.L,3.61591310489695,2024-05-05
CCH.L,3.7462606915672,2024-05-12
CCH.L,3.85847627485102,2024-05-19
CCH.L,3.87704606374145,2024-05-26
CCH.L,3.69137977549588,2024-06-02
CCH.L,3.7784458933405,2024-06-09
CCH.L,3.78516648782795,2024-06-16
CCH.L,3.78852559996174,2024-06-23
CCH.L,3.77708877705301,2024-06-30
CCH.L,3.75517598622826,2024-07-07
CCH.L,3.84688299884819,2024-07-14
CCH.L,3.88335136846966,2024-07-21
CCH.L,4.00290273880787,2024-07-28
CCH.L,3.94461780029378,2024-08-04
CCH.L,3.92341341420772,2024-08-11
CCH.L,4.01617215820503,2024-08-18
CCH.L,4.02138483660956,2024-08-25
CCH.L,4.19044640885829,2024-09-01
CCH.L,4.16998146955984,2024-09-08
CCH.L,4.16043417746816,2024-09-15
CCH.L,4.0776140282586,2024-09-22
CCH.L,4.0601559345439,2024-09-29
CCH.L,4.0469860775228,2024-10-06
CCH.L,4.11764223655839,2024-10-13
CCH.L,4.24997989136304,2024-10-20
CCH.L,4.16849680290118,2024-10-27
CCH.L,4.10930388273761,2024-11-03
CCH.L,4.23056914223182,2024-11-10
CCH.L,4.12256095227451,2024-11-17
CCH.L,4.20937976689147,2024-11-24
CCH.L,4.22372131849789,2024-12-01
CCH.L,4.2401692719133,2024-12-08
CCH.L,4.21029562644432,2024-12-15
CCH.L,4.06049587729405,2024-12-22
CCH.L,4.14297290880802,2024-12-29
CCH.L,4.14991413084675,2025-01-05
CCH.L,4.08831703720591,2025-01-12
CCH.L,4.14679346799155,2025-01-19
CCH.L,4.15856461958355,2025-01-26
HNKG.DE,1.680695852,2022-01-02
HNKG.DE,1.752988926,2022-01-09
HNKG.DE,1.945297954,2022-01-16
HNKG.DE,1.818194444,2022-01-23
HNKG.DE,1.6490381,2022-01-30
HNKG.DE,1.673135792,2022-02-06
HNKG.DE,1.786536693,2022-02-13
HNKG.DE,1.74212134,2022-02-20
HNKG.DE,1.586002049,2022-02-27
HNKG.DE,1.386870681,2022-03-06
HNKG.DE,1.416387941,2022-03-13
HNKG.DE,1.382024563,2022-03-20
HNKG.DE,1.341933956,2022-03-27
HNKG.DE,1.330479497,2022-04-03
HNKG.DE,1.35515064,2022-04-10
HNKG.DE,1.311535583,2022-04-17
HNKG.DE,1.33356339,2022-04-24
HNKG.DE,1.351626191,2022-05-01
HNKG.DE,1.352066747,2022-05-08
HNKG.DE,1.385549012,2022-05-15
HNKG.DE,1.360877869,2022-05-22
HNKG.DE,1.358234533,2022-05-29
HNKG.DE,1.378500114,2022-06-05
HNKG.DE,1.32210893,2022-06-12
HNKG.DE,1.283339991,2022-06-19
HNKG.DE,1.329598385,2022-06-26
HNKG.DE,1.308011134,2022-07-03
HNKG.DE,1.36308065,2022-07-10
HNKG.DE,1.345017849,2022-07-17
HNKG.DE,1.349863966,2022-07-24
HNKG.DE,1.371891773,2022-07-31
HNKG.DE,1.405814594,2022-08-07
HNKG.DE,1.426961288,2022-08-14
HNKG.DE,1.403648726,2022-08-21
HNKG.DE,1.374546634,2022-08-28
HNKG.DE,1.326886686,2022-09-04
HNKG.DE,1.315498911,2022-09-11
HNKG.DE,1.318029528,2022-09-18
HNKG.DE,1.288083897,2022-09-25
HNKG.DE,1.286818589,2022-10-02
HNKG.DE,1.283866203,2022-10-09
HNKG.DE,1.310437678,2022-10-16
HNKG.DE,1.314655372,2022-10-23
HNKG.DE,1.338274462,2022-10-30
HNKG.DE,1.317607759,2022-11-06
HNKG.DE,1.406601112,2022-11-13
HNKG.DE,1.412505885,2022-11-20
HNKG.DE,1.442873285,2022-11-27
HNKG.DE,1.46227468,2022-12-04
HNKG.DE,1.426002507,2022-12-11
HNKG.DE,1.384669101,2022-12-18
HNKG.DE,1.390995643,2022-12-25
HNKG.DE,1.371172479,2023-01-01
HNKG.DE,1.375811943,2023-01-08
HNKG.DE,1.37032894,2023-01-15
HNKG.DE,1.388043257,2023-01-22
HNKG.DE,1.360628242,2023-01-29
HNKG.DE,1.383825562,2023-02-05
HNKG.DE,1.382138484,2023-02-12
HNKG.DE,1.417988887,2023-02-19
HNKG.DE,1.44624744,2023-02-26
HNKG.DE,1.459322293,2023-03-05
HNKG.DE,1.428336602,2023-03-12
HNKG.DE,1.376213665,2023-03-19
HNKG.DE,1.455238763,2023-03-26
HNKG.DE,1.514507586,2023-04-02
HNKG.DE,1.564528791,2023-04-09
HNKG.DE,1.564949137,2023-04-16
HNKG.DE,1.580081603,2023-04-23
HNKG.DE,1.540148708,2023-04-30
HNKG.DE,1.550657364,2023-05-07
HNKG.DE,1.58596645,2023-05-14
HNKG.DE,1.647757351,2023-05-21
HNKG.DE,1.603200647,2023-05-28
HNKG.DE,1.572095024,2023-06-04
HNKG.DE,1.571254331,2023-06-11
HNKG.DE,1.550657364,2023-06-18
HNKG.DE,1.513246547,2023-06-25
HNKG.DE,1.539728361,2023-07-02
HNKG.DE,1.476676422,2023-07-09
HNKG.DE,1.503998929,2023-07-16
HNKG.DE,1.488025771,2023-07-23
HNKG.DE,1.492229234,2023-07-30
HNKG.DE,1.449353915,2023-08-06
HNKG.DE,1.51403425,2023-08-13
HNKG.DE,1.548013996,2023-08-20
HNKG.DE,1.546723626,2023-08-27
HNKG.DE,1.530809061,2023-09-03
HNKG.DE,1.533819925,2023-09-10
HNKG.DE,1.47446290035983,2023-09-17
HNKG.DE,1.45639771896685,2023-09-24
HNKG.DE,1.45080611520236,2023-10-01
HNKG.DE,1.47704364055882,2023-10-08
HNKG.DE,1.43962290767338,2023-10-15
HNKG.DE,1.43489155064188,2023-10-22
HNKG.DE,1.44650488153737,2023-10-29
HNKG.DE,1.46112907599835,2023-11-05
HNKG.DE,1.52048610057526,2023-11-12
HNKG.DE,1.53295967820374,2023-11-19
HNKG.DE,1.52693795107275,2023-11-26
HNKG.DE,1.56952016435619,2023-12-03
HNKG.DE,1.56435868395819,2023-12-10
HNKG.DE,1.5596273269267,2023-12-17
HNKG.DE,1.56306831385869,2023-12-24
HNKG.DE,1.56693942415719,2023-12-31
HNKG.DE,1.56909004098969,2024-01-07
HNKG.DE,1.60134929347714,2024-01-14
HNKG.DE,1.5570465867277,2024-01-21
HNKG.DE,1.54629350256522,2024-01-28
HNKG.DE,1.51016313977927,2024-02-04
HNKG.DE,1.52220659404125,2024-02-11
HNKG.DE,1.51274387997827,2024-02-18
HNKG.DE,1.51145350987877,2024-02-25
HNKG.DE,1.51403425007777,2024-03-03
HNKG.DE,1.52643377273518,2024-03-10
HNKG.DE,1.56937261576303,2024-03-17
HNKG.DE,1.51717245365074,2024-03-24
HNKG.DE,1.56810970861515,2024-03-31
HNKG.DE,1.53022249417881,2024-04-07
HNKG.DE,1.51254179410852,2024-04-14
HNKG.DE,1.52011923699579,2024-04-21
HNKG.DE,1.53990478231254,2024-04-28
HNKG.DE,1.66998421854398,2024-05-05
HNKG.DE,1.73186666879,2024-05-12
HNKG.DE,1.76764903797987,2024-05-19
HNKG.DE,1.75838771889544,2024-05-26
HNKG.DE,1.74954736886029,2024-06-02
HNKG.DE,1.77943617136007,2024-06-09
HNKG.DE,1.74828446171241,2024-06-16
HNKG.DE,1.72555213305061,2024-06-23
HNKG.DE,1.75165221410675,2024-06-30
HNKG.DE,1.72471019495202,2024-07-07
HNKG.DE,1.72765697829707,2024-07-14
HNKG.DE,1.7373392664308,2024-07-21
HNKG.DE,1.69608429960012,2024-07-28
HNKG.DE,1.62788731361471,2024-08-04
HNKG.DE,1.63083409695976,2024-08-11
HNKG.DE,1.59990815092373,2024-08-18
HNKG.DE,1.66049832654725,2024-08-25
HNKG.DE,1.69406855898731,2024-09-01
HNKG.DE,1.66295468501847,2024-09-08
HNKG.DE,1.64535078264137,2024-09-15
HNKG.DE,1.65476682344773,2024-09-22
HNKG.DE,1.70348459979366,2024-09-29
HNKG.DE,1.66336407809701,2024-10-06
HNKG.DE,1.69079341435901,2024-10-13
HNKG.DE,1.73664543915518,2024-10-20
HNKG.DE,1.67810222892435,2024-10-27
HNKG.DE,1.62610930795012,2024-11-03
HNKG.DE,1.59581422013835,2024-11-10
HNKG.DE,1.62938445257841,2024-11-17
HNKG.DE,1.61505569482961,2024-11-24
HNKG.DE,1.65312925113358,2024-12-01
HNKG.DE,1.70512217210781,2024-12-08
HNKG.DE,1.74647087304008,2024-12-15
HNKG.DE,1.7214978952493,2024-12-22
HNKG.DE,1.72763879142736,2024-12-29
HNKG.DE,1.69365916590877,2025-01-05
HNKG.DE,1.72518243295614,2025-01-12
HNKG.DE,1.70430338595074,2025-01-19
HNKG.DE,1.71494760599271,2025-01-26
ABF.L,1.57436833285619,2022-01-02
ABF.L,1.60808239576097,2022-01-09
ABF.L,1.65982956207995,2022-01-16
ABF.L,1.6010259639902,2022-01-23
ABF.L,1.53594998210422,2022-01-30
ABF.L,1.47753840800173,2022-02-06
ABF.L,1.51321259084285,2022-02-13
ABF.L,1.49557151141592,2022-02-20
ABF.L,1.53634200609148,2022-02-27
ABF.L,1.33954596448446,2022-03-06
ABF.L,1.33209750872642,2022-03-13
ABF.L,1.37561217131284,2022-03-20
ABF.L,1.33640977258634,2022-03-27
ABF.L,1.29759939784711,2022-04-03
ABF.L,1.30308773366881,2022-04-10
ABF.L,1.27917427044565,2022-04-17
ABF.L,1.28074236639471,2022-04-24
ABF.L,1.20666516397973,2022-05-01
ABF.L,1.19276954895725,2022-05-08
ABF.L,1.2532342521632,2022-05-15
ABF.L,1.21229852142128,2022-05-22
ABF.L,1.30393446913714,2022-05-29
ABF.L,1.28064992504541,2022-06-05
ABF.L,1.20403626384035,2022-06-12
ABF.L,1.20816739263081,2022-06-19
ABF.L,1.22882303658316,2022-06-26
ABF.L,1.19352066328279,2022-07-03
ABF.L,1.1946473347711,2022-07-10
ABF.L,1.20028069221265,2022-07-17
ABF.L,1.27614323909217,2022-07-24
ABF.L,1.25586315230259,2022-07-31
ABF.L,1.23558306551302,2022-08-07
ABF.L,1.24684978039612,2022-08-14
ABF.L,1.2107962927702,2022-08-21
ABF.L,1.13831376035561,2022-08-28
ABF.L,1.12854927412359,2022-09-04
ABF.L,1.01775991110647,2022-09-11
ABF.L,0.994850924177503,2022-09-18
ABF.L,0.968937479946379,2022-09-25
ABF.L,0.947530721668494,2022-10-02
ABF.L,0.938141792599246,2022-10-09
ABF.L,0.977199737527317,2022-10-16
ABF.L,0.991470909712574,2022-10-23
ABF.L,1.00161095310736,2022-10-30
ABF.L,1.06921124240595,2022-11-06
ABF.L,1.05725088840577,2022-11-13
ABF.L,1.04230261106327,2022-11-20
ABF.L,1.08001303799548,2022-11-27
ABF.L,1.13301147584615,2022-12-04
ABF.L,1.1136466620161,2022-12-11
ABF.L,1.05521248694997,2022-12-18
ABF.L,1.07831437011565,2022-12-25
ABF.L,1.0708402314444,2023-01-01
ABF.L,1.20333632607109,2023-01-08
ABF.L,1.21964353771745,2023-01-15
ABF.L,1.2410467530033,2023-01-22
ABF.L,1.26177050113721,2023-01-29
ABF.L,1.31239080395613,2023-02-05
ABF.L,1.28147504854323,2023-02-12
ABF.L,1.31307027110806,2023-02-19
ABF.L,1.32258281123511,2023-02-26
ABF.L,1.3813567198772,2023-03-05
ABF.L,1.37048524544629,2023-03-12
ABF.L,1.29200678939818,2023-03-19
ABF.L,1.30321799740505,2023-03-26
ABF.L,1.31816627474755,2023-04-02
ABF.L,1.33277481851408,2023-04-09
ABF.L,1.36980577829436,2023-04-16
ABF.L,1.39018979285231,2023-04-23
ABF.L,1.35158782558351,2023-04-30
ABF.L,1.32878496349544,2023-05-07
ABF.L,1.32360249483906,2023-05-14
ABF.L,1.30943708051163,2023-05-21
ABF.L,1.28594322260271,2023-05-28
ABF.L,1.29181668707994,2023-06-04
ABF.L,1.28490672887144,2023-06-11
ABF.L,1.33051245304757,2023-06-18
ABF.L,1.34951483812095,2023-06-25
ABF.L,1.37577267931327,2023-07-02
ABF.L,1.3761181772237,2023-07-09
ABF.L,1.4199964118477,2023-07-16
ABF.L,1.45661919035278,2023-07-23
ABF.L,1.43381632826471,2023-07-30
ABF.L,1.38890159990943,2023-08-06
ABF.L,1.36298925662754,2023-08-13
ABF.L,1.35435180886691,2023-08-20
ABF.L,1.34951483812095,2023-08-27
ABF.L,1.37162670438817,2023-09-03
ABF.L,1.37093570856732,2023-09-10
ABF.L,1.43796230318981,2023-09-17
ABF.L,1.42967035333961,2023-09-24
ABF.L,1.42897935751876,2023-10-01
ABF.L,1.37128120647774,2023-10-08
ABF.L,1.34156838618117,2023-10-15
ABF.L,1.33327643633097,2023-10-22
ABF.L,1.3474418506584,2023-10-29
ABF.L,1.46767512348638,2023-11-05
ABF.L,1.58486839963228,2023-11-12
ABF.L,1.61887845112654,2023-11-19
ABF.L,1.61343684288745,2023-11-26
ABF.L,1.62227945627596,2023-12-03
ABF.L,1.64744689438171,2023-12-10
ABF.L,1.62050794365854,2023-12-17
ABF.L,1.61777290915447,2023-12-24
ABF.L,1.61845666778049,2023-12-31
ABF.L,1.60409773663415,2024-01-07
ABF.L,1.54871328792683,2024-01-14
ABF.L,1.53025180502439,2024-01-21
ABF.L,1.63008056442277,2024-01-28
ABF.L,1.54187570166667,2024-02-04
ABF.L,1.5261492532683,2024-02-11
ABF.L,1.56307221907317,2024-02-18
ABF.L,1.56649101220325,2024-02-25
ABF.L,1.5514483224309,2024-03-03
ABF.L,1.53298683952846,2024-03-10
ABF.L,1.60136270213008,2024-03-17
ABF.L,1.65879842671545,2024-03-24
ABF.L,1.70802904778862,2024-03-31
ABF.L,1.65059332320326,2024-04-07
ABF.L,1.64512325419513,2024-04-14
ABF.L,1.67315735786179,2024-04-21
ABF.L,1.77470519991639,2024-04-28
ABF.L,1.79895164667046,2024-05-05
ABF.L,1.81983053137536,2024-05-12
ABF.L,1.83868887885075,2024-05-19
ABF.L,1.83330077957207,2024-05-26
ABF.L,1.71745664508037,2024-06-02
ABF.L,1.72419176917873,2024-06-09
ABF.L,1.6723313136214,2024-06-16
ABF.L,1.66222862747387,2024-06-23
ABF.L,1.66626970193288,2024-06-30
ABF.L,1.66492267711321,2024-07-07
ABF.L,1.68647507422794,2024-07-14
ABF.L,1.68782209904762,2024-07-21
ABF.L,1.69253668591646,2024-07-28
ABF.L,1.65953457783453,2024-08-04
ABF.L,1.65481999096568,2024-08-11
ABF.L,1.66222862747387,2024-08-18
ABF.L,1.6932101983263,2024-08-25
ABF.L,1.67704590049025,2024-09-01
ABF.L,1.48442135127731,2024-09-08
ABF.L,1.47431866512978,2024-09-15
ABF.L,1.50664726080188,2024-09-22
ABF.L,1.56456932804773,2024-09-29
ABF.L,1.56254879081822,2024-10-06
ABF.L,1.57601903901493,2024-10-13
ABF.L,1.58140713829362,2024-10-20
ABF.L,1.55581366671987,2024-10-27
ABF.L,1.53762883165431,2024-11-03
ABF.L,1.48788370902053,2024-11-10
ABF.L,1.43662269784403,2024-11-17
ABF.L,1.44385181480481,2024-11-24
ABF.L,1.4445090072558,2024-12-01
ABF.L,1.46685355058914,2024-12-08
ABF.L,1.424597226182,2024-12-15
ABF.L,1.36670840849034,2024-12-22
ABF.L,1.36005452139935,2024-12-29
ABF.L,1.35539680043565,2025-01-05
ABF.L,1.28519829162566,2025-01-12
ABF.L,1.33876208270817,2025-01-19
ABF.L,1.25392502229798,2025-01-26
CARR.PA,1.328857886,2022-01-02
CARR.PA,1.514510183,2022-01-09
CARR.PA,1.457576812,2022-01-16
CARR.PA,1.448913038,2022-01-23
CARR.PA,1.474491799,2022-01-30
CARR.PA,1.383728454,2022-02-06
CARR.PA,1.414257942,2022-02-13
CARR.PA,1.50007056,2022-02-20
CARR.PA,1.480267648,2022-02-27
CARR.PA,1.4377739,2022-03-06
CARR.PA,1.479029966,2022-03-13
CARR.PA,1.503783606,2022-03-20
CARR.PA,1.567730508,2022-03-27
CARR.PA,1.596609754,2022-04-03
CARR.PA,1.664269702,2022-04-10
CARR.PA,1.665919945,2022-04-17
CARR.PA,1.620538272,2022-04-24
CARR.PA,1.663444581,2022-05-01
CARR.PA,1.539456212,2022-05-08
CARR.PA,1.57235377,2022-05-15
CARR.PA,1.428426951,2022-05-22
CARR.PA,1.428426951,2022-05-29
CARR.PA,1.472913423,2022-06-05
CARR.PA,1.371230059,2022-06-12
CARR.PA,1.367117865,2022-06-19
CARR.PA,1.276649578,2022-06-26
CARR.PA,1.266556009,2022-07-03
CARR.PA,1.28375246,2022-07-10
CARR.PA,1.226929404,2022-07-17
CARR.PA,1.260574635,2022-07-24
CARR.PA,1.213433825,2022-07-31
CARR.PA,1.201766193,2022-08-07
CARR.PA,1.239686,2022-08-14
CARR.PA,1.269219695,2022-08-21
CARR.PA,1.232393729,2022-08-28
CARR.PA,1.207235395,2022-09-04
CARR.PA,1.204318487,2022-09-11
CARR.PA,1.19629699,2022-09-18
CARR.PA,1.079985274,2022-09-25
CARR.PA,1.036596264,2022-10-02
CARR.PA,1.050086964,2022-10-09
CARR.PA,1.082172955,2022-10-16
CARR.PA,1.109154356,2022-10-23
CARR.PA,1.175514018,2022-10-30
CARR.PA,1.19739083,2022-11-06
CARR.PA,1.175149405,2022-11-13
CARR.PA,1.18499397,2022-11-20
CARR.PA,1.206506168,2022-11-27
CARR.PA,1.22109071,2022-12-04
CARR.PA,1.205047714,2022-12-11
CARR.PA,1.135771144,2022-12-18
CARR.PA,1.170044816,2022-12-25
CARR.PA,1.14051112,2023-01-01
CARR.PA,1.167857134,2023-01-08
CARR.PA,1.207964623,2023-01-15
CARR.PA,1.264844333,2023-01-22
CARR.PA,1.277241193,2023-01-29
CARR.PA,1.273230444,2023-02-05
CARR.PA,1.188275492,2023-02-12
CARR.PA,1.323547111,2023-02-19
CARR.PA,1.331568609,2023-02-26
CARR.PA,1.320630203,2023-03-05
CARR.PA,1.343236242,2023-03-12
CARR.PA,1.261927425,2023-03-19
CARR.PA,1.275418125,2023-03-26
CARR.PA,1.35855001,2023-04-02
CARR.PA,1.353080807,2023-04-09
CARR.PA,1.223697415,2023-04-16
CARR.PA,1.205012509,2023-04-23
CARR.PA,1.236481824,2023-04-30
CARR.PA,1.167970503,2023-05-07
CARR.PA,1.199767624,2023-05-14
CARR.PA,1.166331477,2023-05-21
CARR.PA,1.153874873,2023-05-28
CARR.PA,1.135189967,2023-06-04
CARR.PA,1.07847964,2023-06-11
CARR.PA,1.078807445,2023-06-18
CARR.PA,1.075529392,2023-06-25
CARR.PA,1.13781241,2023-07-02
CARR.PA,1.106998706,2023-07-09
CARR.PA,1.121422142,2023-07-16
CARR.PA,1.161086591,2023-07-23
CARR.PA,1.154395985,2023-07-30
CARR.PA,1.147759709,2023-08-06
CARR.PA,1.145231604,2023-08-13
CARR.PA,1.144915591,2023-08-20
CARR.PA,1.15091984,2023-08-27
CARR.PA,1.09245741,2023-09-03
CARR.PA,1.073496622,2023-09-10
CARR.PA,1.07191655618819,2023-09-17
CARR.PA,1.03905119007864,2023-09-24
CARR.PA,1.02925478287291,2023-10-01
CARR.PA,1.02198648075253,2023-10-08
CARR.PA,0.997337456170376,2023-10-15
CARR.PA,0.984696930743629,2023-10-22
CARR.PA,1.03968321634998,2023-10-29
CARR.PA,1.08266100280092,2023-11-05
CARR.PA,1.08108093712258,2023-11-12
CARR.PA,1.07539270068054,2023-11-19
CARR.PA,1.09751362017735,2023-11-26
CARR.PA,1.09308943627799,2023-12-03
